,entity_id,trip_update_trip_trip_id,trip_update_trip_start_time,trip_update_trip_start_date,trip_update_trip_route_id,trip_update_trip_direction_id,trip_update_vehicle_id,trip_update_vehicle_label,trip_update_trip_schedule_relationship,feed_message
1151,61929429,61929429,13:55:00,20240606,240,1,y0821,0821,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1152,61849185,61849185,14:25:00,20240606,85,0,y2034,2034,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1153,61928821,61928821,14:40:00,20240606,216,0,y0788,0788,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1154,62146499,62146499,14:50:00,20240606,51,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1155,61848659,61848659,14:38:00,20240606,71,1,y1951,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1156,62145583,62145583,14:37:00,20240606,31,0,y1647,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1157,61850074,61850074,14:00:00,20240606,78,0,y2019,2019,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1158,61946505,61946505,14:51:00,20240606,741,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1159,61929154,61929154,14:40:00,20240606,225,1,y0836,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1160,62144701,62144701,13:50:00,20240606,42,0,y1670,1670,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1161,61392054,61392054,14:13:00,20240606,66,1,y1818,1818,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1162,61929382,61929382,14:56:00,20240606,240,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1163,61929330,61929330,13:35:00,20240606,238,1,y0904,0904,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1164,61945756,61945756,14:26:00,20240606,749,1,y1281,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1165,61945938,61945938,14:36:00,20240606,39,0,y1219,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1166,62144967,62144967,14:06:00,20240606,40,1,y1617,1617,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1167,61870135,61870135,14:25:00,20240606,110,0,y2042,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1168,ADDED-1581935274,ADDED-1581935274,13:54:42,20240606,Green-C,1,G-10113,3805-3685,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
1169,61849078,61849078,15:05:00,20240606,83,0,y2007,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1170,61393036,61393036,13:45:00,20240606,504,0,y1880,1880,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1171,61870245,61870245,14:22:00,20240606,111,0,y3128,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1172,61393391,61393391,14:51:00,20240606,22,0,y1847,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1173,61928698,61928698,14:40:00,20240606,210,1,y0802,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1174,61871342,61871342,14:58:00,20240606,111,1,y0859,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1175,61390947,61390947,14:30:00,20240606,708,0,y1825,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1176,61945653,61945653,14:44:00,20240606,28,0,y1272,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1177,61870045,61870045,14:15:00,20240606,91,1,y2048,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1178,61804811,61804811,14:22:00,20240606,Green-E,1,G-10238,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1179,62145843,62145843,14:45:00,20240606,41,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1180,61391748,61391748,14:08:00,20240606,66,0,y1722,1722,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1181,61849371,61849371,14:14:00,20240606,77,1,y2073,2073,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1182,61391087,61391087,14:36:00,20240606,22,1,y1900,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1183,62216447,62216447,14:00:00,20240606,435,0,y3110,3110,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1184,61870741,61870741,14:15:00,20240606,104,1,y2094,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1185,62146308,62146308,13:40:00,20240606,34,0,y1659,1659,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1186,61870818,61870818,15:10:00,20240606,111,0,y3130,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1187,62216419,62216419,13:35:00,20240606,429,1,y3309,3309,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1188,61392417,61392417,14:30:00,20240606,15,1,y1811,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1189,CR-670088-051,CR-670088-051,13:18:00,20240606,CR-Kingston,0,1850,1850,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1190,62146274,62146274,14:39:00,20240606,34E,0,y1643,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1191,62145270,62145270,14:00:00,20240606,30,1,y1613,1613,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1192,62146024,62146024,13:56:00,20240606,32,1,y1677,1677,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1193,61870656,61870656,14:47:00,20240606,109,1,y2044,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1194,61848969,61848969,14:15:00,20240606,80,0,y3131,3131,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1195,ADDED-1581935292,ADDED-1581935292,14:07:51,20240606,Orange,0,O-547C7818,1494,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
1196,61945744,61945744,14:44:00,20240606,749,0,y1289,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1197,61392310_3,61392310_3,14:32:00,20240606,57,0,y1769,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1198,62145674,62145674,14:52:00,20240606,31,1,y1626,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1199,62248820,62248820,14:07:00,20240606,Blue,1,B-547CB6A2,0742,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1200,61393007,61393007,14:25:00,20240606,504,1,y1880,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1201,61804536,61804536,13:39:00,20240606,Green-E,0,G-10238,3712-3866,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1202,61392583,61392583,13:29:00,20240606,23,0,y1726,1726,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1203,62145584,62145584,14:50:00,20240606,31,0,y1638,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1204,62248826,62248826,13:54:00,20240606,Blue,0,B-547CB6A9,0777,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1205,62216352,62216352,13:50:00,20240606,426,0,y1451,1451,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1206,61849028,61849028,15:07:00,20240606,83,1,y2115,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1207,61929242,61929242,15:00:00,20240606,230,1,y0828,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1208,61850013,61850013,14:05:00,20240606,75,1,y1929,1929,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1209,62216217,62216217,13:41:00,20240606,117,1,y3356,3356,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1210,61871035,61871035,13:52:00,20240606,104,0,y2072,2072,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1211,61946724,61946724,14:04:00,20240606,743,0,y1303,1303,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1212,61848640,61848640,14:18:00,20240606,73,0,y2087,2087,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1213,61393236,61393236,14:10:00,20240606,16,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1214,61393238,61393238,13:15:00,20240606,8,1,y1794,1794,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1215,62144963,62144963,14:40:00,20240606,40,0,y1617,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1216,61869229,61869229,15:02:00,20240606,101,0,y1409,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1217,61946241,61946241,14:20:00,20240606,751,1,y1279,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1218,62216594,62216594,14:20:00,20240606,442,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1219,61946285,61946285,,,751,1,,,CANCELED,trip_updates (2024-06-06 18:11:20.441111+00:00)
